product_id,category,price,old_name,base_price,user_id,region,priority,status,amount
P007603,Books,40.58,Laugh,40.58,U01531,North,Medium,Completed,499.85
P005889,Sports,144.22,Budget,144.22,U02865,North,Low,Completed,1622.58
P007464,Beauty,28.2,Citizen,28.2,U02068,South,Low,Pending,2124.62
P001741,Books,139.34,Pressure,139.34,U02914,West,Medium,Pending,388.76
P003401,Groceries,82.99,Expert,82.99,U00989,West,Low,Completed,785.36
P005359,Home & Kitchen,50.51,Than,50.51,U00353,South,Low,Completed,1210.21
P005515,Books,82.82,Out,82.82,U01330,West,High,Completed,421.59
P004029,Books,83.37,North,83.37,U01235,North,Low,Pending,424.75
P003421,Sports,63.26,Marriage,63.26,U01530,East,Medium,Completed,337.11
P005642,Home & Kitchen,137.72,Shoulder,137.72,,East,Low,Pending,686.1
P006801,Beauty,64.28,Itself,64.28,U02783,South,Low,Completed,735.41
P001004,Groceries,58.04,Decision,58.04,U02466,North,High,Completed,298.16
P001389,Electronics,242.5,Something,242.5,U00233,South,High,Completed,778.89
P002496,Home & Kitchen,95.94,Clear,95.94,,West,Medium,Completed,362.83
P005939,Home & Kitchen,135.08,Wife,135.08,U01640,West,Low,Completed,1879.16
P007383,Electronics,20.05,Child,20.05,U02020,North,High,Completed,1401.71
P007463,Home & Kitchen,111.51,Development,111.51,U02919,North,Low,Refunded,416.12
P002042,Home & Kitchen,75.78,Set,75.78,U00699,South,Medium,Completed,831.26
P001184,Beauty,151.25,During,151.25,U00494,South,High,Completed,1428.25
P004462,Clothing,38.19,Same,38.19,U02365,West,Medium,Completed,1098.52
P006017,Books,73.92,Than,73.92,U00856,East,Medium,Cancelled,834.76
P002864,Home & Kitchen,182.85,Hit,182.85,U00122,South,High,Completed,776.19
P007617,Clothing,52.5,Third,52.5,U01698,South,High,Completed,529.56
P004931,Clothing,90.72,Laugh,90.72,U00817,West,High,Refunded,912.54
P007324,Clothing,69.08,Wait,69.08,U02820,West,Low,Completed,375.23
P001839,Beauty,53.19,Whole,53.19,U02899,West,Medium,Completed,787.17
P001917,Books,28.66,Picture,28.66,U02392,North,Low,Completed,472.47
P001495,Groceries,77.12,They,77.12,U01181,North,Low,Completed,887.9
P003855,Groceries,25.87,Throw,25.87,U00069,West,Medium,Completed,384.78
P007939,Home & Kitchen,41.34,Paper,41.34,U02735,North,Low,Completed,569.63
P001151,Home & Kitchen,99.64,Effect,99.64,U02259,South,High,Completed,606.51
P006540,Electronics,27.49,Which,27.49,U01760,East,High,Completed,956.01
P001285,Electronics,172.2,Poor,172.2,U00720,South,Medium,Pending,293.32
P001599,Sports,114.57,Information,114.57,U02109,West,Medium,Completed,454.0
P007058,Books,52.76,House,52.76,U02921,East,Medium,Refunded,719.36
P001314,Groceries,36.13,Scientist,36.13,U00812,North,Medium,Completed,859.85
P007453,Clothing,50.26,More,50.26,U02220,South,High,Completed,1296.25
P001959,Electronics,63.91,Strategy,63.91,U00374,East,High,Cancelled,473.51
P003171,Groceries,142.88,Short,142.88,U00686,East,High,Completed,513.49
P004579,Books,87.08,Prove,87.08,U00442,North,Medium,Completed,1221.07
P002595,Home & Kitchen,53.35,Choice,53.35,U00976,South,Low,Completed,249.33
P002128,Clothing,40.74,Positive,40.74,U00151,South,Low,Completed,440.1
P007680,Electronics,48.99,Operation,48.99,U00175,West,Low,Cancelled,331.7
P006464,Beauty,39.95,Several,39.95,U01635,East,Low,Completed,1021.54
P006019,Sports,67.43,Mouth,67.43,U02050,South,Medium,Completed,792.87
P006051,Clothing,22.35,Too,22.35,U02763,South,Low,Cancelled,413.61
P000903,Books,79.61,Design,79.61,U01854,North,Low,Pending,438.96
P007449,Electronics,49.58,Meet,49.58,U00981,North,Medium,Cancelled,1224.08
P006508,Clothing,50.68,Significant,50.68,U02960,North,Low,Completed,1579.86
P001779,Electronics,101.6,More,101.6,U01528,East,High,Completed,1740.59
P003017,Groceries,41.9,Throughout,41.9,U00526,East,High,Completed,1469.31
P004928,Home & Kitchen,87.83,Show,87.83,U00161,South,Low,Completed,454.64
P001364,Sports,48.99,Be,48.99,U00693,North,High,Refunded,318.84
P002180,Groceries,58.3,Clearly,58.3,U00487,West,Medium,Completed,994.38
P004016,Clothing,101.41,Meeting,101.41,U00021,West,Medium,Completed,548.81
P007397,Sports,223.18,East,223.18,U02601,South,Low,Refunded,1223.97
P000650,Beauty,71.38,Stuff,71.38,U01408,North,Low,Completed,1207.67
P004424,Sports,37.76,Parent,37.76,U02815,North,High,Completed,1678.48
P002273,Clothing,130.89,Theory,130.89,U00229,South,Low,Refunded,405.02
P007695,Books,25.96,By,25.96,U02051,West,Low,Pending,1110.43
P003849,Clothing,34.04,Democrat,34.04,U02507,East,Low,Completed,308.94
P007663,Beauty,67.7,North,67.7,U02141,East,High,Completed,218.88
P007957,Clothing,71.75,Mean,71.75,U00360,West,Medium,Completed,901.93
P001126,Home & Kitchen,142.25,Court,142.25,U00744,South,Medium,Pending,260.0
P006437,Books,46.05,Find,46.05,U01282,East,Medium,Completed,761.81
P004036,Sports,40.05,Law,40.05,U02443,East,Low,Pending,1158.7
P005605,Groceries,98.09,Cost,98.09,U01803,North,Medium,Completed,787.06
P003133,Groceries,36.34,Source,36.34,U00114,East,Low,Refunded,859.68
P000301,Books,69.7,Once,69.7,U02780,West,High,Completed,1196.49
P005144,Beauty,29.83,Suggest,29.83,U01104,East,Low,Completed,1090.81
P004357,Groceries,42.76,Money,42.76,U01356,North,Low,Completed,530.46
P002272,Beauty,142.43,Magazine,142.43,U02259,West,Low,Completed,1291.26
P002305,Groceries,261.2,Happy,261.2,U01192,East,High,Cancelled,1414.95
P006005,Clothing,49.42,Third,49.42,U01178,East,Low,Completed,750.13
P001080,Home & Kitchen,115.5,High,115.5,U00551,East,Medium,Completed,556.4
P006522,Home & Kitchen,84.69,Today,84.69,U00168,West,Medium,Cancelled,452.4
P000480,Electronics,146.96,Society,146.96,U01642,North,Low,Refunded,1210.29
P003360,Electronics,90.25,Media,90.25,U02038,West,Medium,Completed,2043.69
P000609,Home & Kitchen,186.34,Wonder,186.34,U00950,West,High,Completed,285.86
P001340,Groceries,38.09,Away,38.09,U00450,East,Low,Completed,848.0
P003260,Beauty,77.21,Share,77.21,U00311,South,Low,Cancelled,1276.75
P007885,Beauty,49.03,Maybe,49.03,U01018,West,High,Completed,1668.02
P000513,Home & Kitchen,75.71,Region,75.71,U00960,South,Low,Completed,898.58
P002968,Home & Kitchen,168.38,Measure,168.38,,East,Low,Completed,252.51
P004967,Books,195.6,Student,195.6,U01341,East,High,Completed,2019.11
P002460,Electronics,48.74,Writer,48.74,U02729,West,Medium,Completed,2048.14
P001436,Clothing,51.17,Ability,51.17,U02501,North,High,Completed,1480.56
P001900,Clothing,229.64,Off,229.64,U00811,East,Low,Completed,948.45
P001401,Home & Kitchen,52.09,Teach,52.09,U00610,North,Low,Completed,648.4
P002311,Sports,122.83,Choose,122.83,U01489,East,Low,Completed,933.51
P005158,Clothing,29.87,That,29.87,U02703,East,Medium,Cancelled,1280.45
P003912,Home & Kitchen,176.42,Her,176.42,U02636,South,High,Completed,1390.19
P003731,Home & Kitchen,15.66,Clear,15.66,U02953,North,High,Pending,500.52
P004261,Clothing,30.26,Child,30.26,U01768,East,Medium,Cancelled,1296.01
P002885,Clothing,32.39,Family,32.39,U02366,West,Medium,Completed,1570.87
P006483,Electronics,66.21,Here,66.21,U01675,West,Low,Completed,448.12
P004093,Beauty,39.94,Toward,39.94,U01082,South,Medium,Cancelled,1153.55
P003053,Beauty,27.49,Put,27.49,U01436,North,Low,Refunded,1931.6
P005230,Groceries,35.77,Body,35.77,U00961,East,High,Completed,466.22
P004898,Electronics,116.62,Research,116.62,,West,Medium,Completed,1379.57
P003439,Groceries,15.55,Something,15.55,U02037,North,Medium,Completed,426.14
P002178,Electronics,49.6,Use,49.6,U00548,West,Medium,Pending,1026.8
P001815,Beauty,66.24,Not,66.24,,East,Medium,Completed,1537.67
P007422,Clothing,17.19,Everyone,17.19,U02141,West,High,Completed,724.7
P007825,Groceries,50.67,But,50.67,U01491,East,High,Completed,673.65
P000510,Home & Kitchen,79.54,Ready,79.54,U02519,North,Low,Completed,1979.08
P007154,Clothing,102.21,Rich,102.21,U01712,North,Low,Cancelled,848.78
P004821,Home & Kitchen,93.41,Later,93.41,U00082,North,Low,Completed,403.88
P002504,Electronics,30.39,Notice,30.39,U00498,North,High,Completed,229.61
P001856,Books,60.12,Always,60.12,U00267,South,Medium,Refunded,1074.91
P004610,Groceries,37.08,Reveal,37.08,U02621,South,High,Cancelled,827.18
P005841,Books,107.18,Choice,107.18,U01221,East,Low,Completed,1231.79
P000067,Electronics,60.17,Human,60.17,U00039,West,High,Refunded,2735.08
P000761,Sports,105.16,Make,105.16,U01304,South,High,Completed,439.38
P001397,Home & Kitchen,143.68,Course,143.68,U00822,West,Low,Completed,163.04
P001622,Clothing,158.7,Return,158.7,U00120,East,Medium,Completed,1633.25
P004707,Groceries,48.51,Score,48.51,U02355,North,Low,Completed,1731.77
P000679,Beauty,70.46,Evidence,70.46,U01702,West,High,Completed,722.01
P004469,Clothing,126.05,See,126.05,U00492,West,Low,Completed,1933.12
P002159,Clothing,62.16,Allow,62.16,U00030,West,High,Completed,1260.25
P004285,Home & Kitchen,20.77,According,20.77,,West,High,Cancelled,660.91
P002125,Sports,97.38,Speak,97.38,U01202,West,Low,Completed,1336.47
P002119,Electronics,103.14,Painting,103.14,U00741,South,Low,Completed,464.44
P007889,Books,62.12,Wall,62.12,U00433,West,Medium,Completed,115.83
P007762,Home & Kitchen,26.52,Along,26.52,U01025,West,High,Completed,477.08
P001153,Books,41.25,Maybe,41.25,U00274,North,Low,Completed,585.24
P001716,Home & Kitchen,29.54,Face,29.54,U02886,East,Medium,Completed,2707.95
P000243,Beauty,100.47,Brother,100.47,U02210,East,High,Completed,524.94
P007025,Beauty,85.34,Soldier,85.34,U00093,East,Low,Completed,1069.95
P000215,Books,40.77,Month,40.77,U00624,West,Low,Completed,534.9
P005357,Electronics,297.29,Case,297.29,U02033,West,Medium,Completed,946.43
P006309,Books,27.6,Require,27.6,,South,Medium,Completed,735.99
P000453,Books,43.56,Particular,43.56,U01960,West,Medium,Refunded,466.62
P006927,Sports,107.37,Traditional,107.37,U01551,East,High,Completed,379.78
P006395,Clothing,174.66,Science,174.66,U01511,West,Medium,Refunded,323.8
P001380,Sports,128.77,People,128.77,U02798,North,Low,Cancelled,1138.14
P000424,Electronics,187.22,Ask,187.22,U01308,South,Medium,Completed,2382.46
P005891,Electronics,108.92,Citizen,108.92,U01412,South,High,Completed,886.25
P002149,Books,34.4,Course,34.4,U01517,South,High,Completed,599.24
P005429,Home & Kitchen,73.5,Identify,73.5,U01425,East,High,Completed,1385.19
P004058,Books,97.03,Into,97.03,U01690,South,Low,Completed,461.08
P006725,Clothing,40.4,Camera,40.4,U02790,South,High,Completed,1337.45
P007502,Sports,272.45,Choice,272.45,U02432,North,Low,Pending,550.42
P005885,Electronics,28.55,People,28.55,U01578,West,Medium,Cancelled,659.2
P002677,Books,137.19,Project,137.19,U00525,West,Medium,Completed,386.74
P001720,Electronics,24.44,Rich,24.44,U01618,North,Low,Completed,814.65
P006014,Groceries,44.36,Decide,44.36,U00153,North,Low,Completed,458.79
P005775,Electronics,86.02,Benefit,86.02,U01327,West,Low,Cancelled,2980.34
P004172,Groceries,13.92,Protect,13.92,U00222,North,Medium,Completed,361.31
P000684,Home & Kitchen,68.26,Hair,68.26,U00476,West,High,Completed,496.12
P005882,Groceries,93.62,Stop,93.62,U01450,East,Low,Pending,677.56
P006521,Home & Kitchen,41.67,Road,41.67,U00065,East,Low,Completed,487.98
P007799,Electronics,44.32,Operation,44.32,U01126,North,Medium,Completed,414.51
P006747,Books,85.45,Wait,85.45,,West,Low,Pending,350.14
P005031,Clothing,35.11,System,35.11,U00166,West,Medium,Completed,477.43
P001506,Electronics,77.35,Movie,77.35,U00572,North,Medium,Completed,644.05
P005929,Books,177.39,American,177.39,U01521,North,Low,Completed,771.91
P002179,Electronics,27.56,Area,27.56,U00657,South,Medium,Refunded,853.29
P006182,Books,80.87,First,80.87,U01419,North,Low,Completed,591.66
P001994,Sports,45.55,Fish,45.55,U01329,West,High,Cancelled,1924.85
P000666,Home & Kitchen,91.04,Mr,91.04,U00890,North,Low,Completed,783.54
P006218,Books,89.72,Hot,89.72,U01183,West,Low,Completed,593.33
P001446,Sports,212.83,Prevent,212.83,U00721,South,Low,Completed,815.28
P005669,Sports,46.67,Have,46.67,,West,Low,Completed,736.94
P006273,Electronics,32.67,Eye,32.67,U01927,West,High,Completed,242.95
P001727,Beauty,92.07,Model,92.07,U02207,South,Low,Completed,1722.85
P005912,Beauty,175.37,Everything,175.37,U01589,East,Low,Completed,626.47
P001231,Sports,87.72,Turn,87.72,U02528,East,High,Completed,256.96
P003673,Beauty,92.19,Wall,92.19,U00057,West,High,Completed,800.67
P002556,Groceries,34.16,Own,34.16,U02676,North,Low,Completed,1210.9
P005045,Beauty,65.53,Say,65.53,U02658,East,Low,Completed,1374.66
P007314,Clothing,104.24,Vote,104.24,U01015,East,Medium,Completed,913.5
P002219,Groceries,67.43,Young,67.43,U02902,East,High,Completed,2663.18
P000356,Electronics,92.91,Such,92.91,U01536,South,Low,Completed,2037.6
P005787,Groceries,121.99,Everyone,121.99,U00694,South,High,Completed,680.43
P001320,Home & Kitchen,140.21,Window,140.21,U00700,East,Medium,Completed,1297.29
P001980,Beauty,39.12,Personal,39.12,U02601,North,Medium,Completed,957.41
P000448,Home & Kitchen,74.9,Call,74.9,U00699,West,Low,Pending,902.91
P002008,Sports,127.75,Life,127.75,U01318,South,Medium,Completed,849.47
P003708,Clothing,110.46,Note,110.46,U00803,South,Low,Completed,1066.16
P000815,Sports,134.17,Walk,134.17,U01626,North,High,Completed,1355.12
P002685,Sports,49.17,Ability,49.17,U02502,East,Low,Completed,1390.2
P004153,Clothing,20.01,Bar,20.01,U02959,South,Low,Cancelled,1162.17
P002964,Sports,65.58,For,65.58,,East,High,Completed,1398.57
P004952,Home & Kitchen,95.29,Reason,95.29,U00123,West,Medium,Completed,1297.68
P000932,Sports,28.08,Office,28.08,U00221,North,High,Completed,228.89
P007249,Clothing,82.61,Message,82.61,U02114,North,Low,Completed,627.79
P007517,Home & Kitchen,109.03,Recently,109.03,U02243,North,Medium,Completed,831.36
P007451,Books,108.82,Pm,108.82,U01182,South,High,Completed,1477.03
P005575,Clothing,54.55,Future,54.55,U01932,North,Low,Completed,466.38
P007504,Home & Kitchen,172.28,Compare,172.28,U02460,South,Low,Completed,767.26
P003991,Books,38.61,Television,38.61,U01897,West,Low,Completed,671.99
P002080,Beauty,47.91,As,47.91,U01284,West,High,Pending,378.17
P001603,Beauty,66.29,Get,66.29,U02734,East,Low,Completed,2313.58
P002170,Groceries,226.08,Forget,226.08,U02960,South,Medium,Completed,3392.27
P000743,Clothing,26.13,Weight,26.13,U00411,South,High,Completed,503.03
P006658,Books,37.23,Often,37.23,U01565,North,Medium,Completed,392.51
P002886,Sports,146.68,Enjoy,146.68,U01818,South,Low,Refunded,688.6
P000810,Beauty,219.94,Either,219.94,U00231,South,Low,Completed,859.99
P000595,Beauty,77.07,Rest,77.07,U02834,West,High,Completed,1919.04
P001510,Beauty,23.43,Treat,23.43,U01825,North,High,Completed,2132.7
P004974,Clothing,22.28,Pull,22.28,U00121,East,High,Completed,334.27
P000381,Groceries,20.63,Now,20.63,U02127,East,Low,Pending,299.62
P005209,Home & Kitchen,69.16,According,69.16,U01228,South,Low,Completed,998.84
P001884,Electronics,33.69,Power,33.69,U00248,South,Medium,Completed,430.5
P003686,Books,201.25,Race,201.25,U01741,East,High,Pending,1017.06
P002534,Books,94.01,Serve,94.01,U01952,East,Low,Refunded,763.3
P001827,Sports,24.79,Yard,24.79,U02766,North,Low,Pending,838.85
P004925,Home & Kitchen,52.23,Soldier,52.23,U02340,South,Medium,Completed,267.7
P001220,Sports,86.14,Arm,86.14,U02778,South,Medium,Completed,641.56
P005085,Sports,47.55,Statement,47.55,U01612,South,Low,Completed,938.7
P000307,Books,24.67,Second,24.67,U00174,West,Low,Completed,1577.36
P007118,Groceries,29.22,Avoid,29.22,U00487,East,High,Completed,668.6
P002104,Home & Kitchen,38.23,Movement,38.23,U00736,North,Low,Refunded,576.93
P004603,Beauty,111.33,Teacher,111.33,U00540,North,Low,Completed,454.05
P004577,Books,55.63,Cultural,55.63,U00556,North,Low,Completed,281.22
P004705,Clothing,60.17,Concern,60.17,U02874,West,Medium,Completed,1238.37
P005507,Books,157.75,Her,157.75,U00662,East,Medium,Completed,591.6
P001282,Books,40.53,Outside,40.53,U01154,East,Low,Completed,258.39
P001240,Sports,18.57,Approach,18.57,U01559,East,Medium,Completed,1046.38
P007482,Beauty,37.97,Measure,37.97,U01708,West,High,Completed,816.45
P007747,Books,74.89,Staff,74.89,U01614,East,High,Completed,459.9
P004421,Beauty,79.13,Open,79.13,U01684,South,High,Completed,1287.1
P004556,Sports,33.87,Performance,33.87,U02769,South,Low,Completed,1672.3
P002352,Clothing,138.64,Style,138.64,U02224,West,Medium,Completed,601.09
P006811,Books,138.02,Traditional,138.02,U02815,East,Medium,Completed,492.45
P004133,Sports,17.37,Ball,17.37,U02622,South,Low,Completed,402.23
P004955,Books,62.45,Describe,62.45,U00220,North,Low,Completed,869.47
P001796,Electronics,94.67,Management,94.67,U02142,South,Low,Completed,1712.78
P001799,Groceries,157.25,Somebody,157.25,U01162,South,Low,Pending,340.12
P000454,Home & Kitchen,78.2,Phone,78.2,U02184,East,High,Completed,1991.06
P001617,Beauty,91.94,Also,91.94,U00264,South,Medium,Completed,343.83
P006749,Sports,79.48,Lot,79.48,U00662,North,Medium,Completed,1303.75
P007083,Sports,27.36,Professional,27.36,U02115,South,Low,Completed,1110.33
P006225,Clothing,140.66,Many,140.66,U01703,East,Medium,Completed,560.18
P002974,Sports,58.31,Paper,58.31,,North,High,Completed,831.08
P004682,Clothing,88.09,Per,88.09,U01712,South,High,Pending,646.39
P001707,Books,96.97,Her,96.97,U02811,South,Medium,Completed,628.29
P007033,Clothing,92.56,West,92.56,U00852,North,Low,Completed,256.86
P004176,Beauty,58.17,Military,58.17,U01852,West,Medium,Completed,682.53
P000066,Books,111.28,Win,111.28,U01229,West,Medium,Cancelled,475.8
P002751,Beauty,15.83,Lot,15.83,U01910,East,High,Completed,1112.84
P006539,Groceries,25.73,Keep,25.73,U02475,South,Medium,Completed,309.47
P003620,Beauty,34.97,Weight,34.97,U02587,East,Low,Completed,1700.25
P005140,Sports,63.46,Word,63.46,U00794,South,Low,Cancelled,927.5
P003939,Beauty,172.08,Every,172.08,U02149,North,Low,Pending,2127.79
P007862,Sports,55.76,Drug,55.76,U00616,East,High,Completed,471.93
P002107,Home & Kitchen,36.59,Realize,36.59,U01240,South,High,Pending,1422.29
P002043,Clothing,14.7,Tree,14.7,U00812,West,Low,Completed,1022.26
P007388,Groceries,36.51,Her,36.51,U01169,South,High,Cancelled,821.74
P000451,Home & Kitchen,109.02,Over,109.02,U02056,West,High,Pending,2438.92
P002614,Groceries,42.19,Imagine,42.19,U01373,West,High,Completed,760.8
P007837,Clothing,54.06,Huge,54.06,U02106,North,High,Completed,197.62
P000869,Sports,69.75,Space,69.75,U02034,South,High,Refunded,829.82
P005427,Groceries,95.65,Begin,95.65,U00923,North,Low,Completed,857.46
P000255,Books,219.73,Your,219.73,U02853,West,High,Pending,1155.15
P002276,Sports,72.7,High,72.7,U00303,West,High,Cancelled,620.44
P006544,Electronics,123.14,Outside,123.14,U01972,North,Medium,Completed,459.92
P003090,Electronics,67.8,Policy,67.8,U00778,East,High,Completed,1343.53
P003917,Clothing,75.13,Us,75.13,U01404,East,Medium,Completed,217.61
P006149,Home & Kitchen,35.96,Responsibility,35.96,U00243,East,Medium,Completed,630.19
P006109,Groceries,49.64,Threat,49.64,U01232,South,High,Completed,196.97
P002498,Sports,62.63,Find,62.63,U01239,South,High,Completed,750.64
P006123,Clothing,72.39,Factor,72.39,U01407,South,Low,Completed,555.55
P003203,Clothing,44.25,Open,44.25,U02963,South,Low,Completed,1867.73
P000100,Home & Kitchen,46.59,Determine,46.59,,East,High,Completed,941.67
P003422,Beauty,127.01,Black,127.01,U02689,South,High,Completed,654.86
P002054,Sports,88.03,Just,88.03,U01760,East,Medium,Completed,265.24
P004310,Clothing,33.4,Former,33.4,U01568,East,Medium,Cancelled,476.71
P002085,Groceries,90.94,Religious,90.94,U00897,West,High,Completed,2287.0
P006241,Groceries,30.33,I,30.33,U02383,West,High,Completed,843.59
P007479,Electronics,21.45,Meet,21.45,U00057,South,High,Refunded,160.69
P002402,Books,112.14,Become,112.14,U02173,East,Medium,Completed,1795.72
P007595,Clothing,21.95,Lawyer,21.95,U02112,East,Medium,Pending,177.31
P005255,Clothing,38.95,Beyond,38.95,U02346,West,Low,Completed,421.3
P002598,Groceries,34.93,Benefit,34.93,U01101,East,High,Pending,1134.12
P005983,Electronics,53.88,Tend,53.88,U00830,North,Low,Pending,821.65
P001304,Groceries,75.95,Little,75.95,U02617,South,Medium,Completed,788.98
P001932,Beauty,189.06,Peace,189.06,U02685,North,Medium,Completed,181.79
P004337,Clothing,38.18,Special,38.18,U00129,South,Medium,Completed,1152.06
P006072,Groceries,24.7,Which,24.7,U00512,West,Low,Cancelled,1725.29
P005495,Sports,41.94,Hear,41.94,U02901,East,High,Pending,1089.8
P001923,Groceries,114.92,Car,114.92,U02038,East,Medium,Completed,276.29
P002896,Electronics,80.58,Buy,80.58,U00598,East,High,Pending,1422.92
P007060,Beauty,80.8,Suggest,80.8,U00437,North,Low,Cancelled,903.09
P007486,Sports,91.67,Radio,91.67,U01804,West,High,Completed,1000.51
P005004,Sports,212.73,Win,212.73,U01720,North,Medium,Completed,806.14
P007274,Groceries,20.21,His,20.21,U00632,North,Low,Completed,374.01
P006439,Groceries,90.67,Among,90.67,U01334,East,Low,Pending,521.48
P005067,Electronics,16.27,Actually,16.27,U00112,West,Low,Completed,579.22
P003357,Sports,21.77,Sea,21.77,U02847,East,Medium,Completed,430.12
P003296,Clothing,26.85,After,26.85,U01021,West,High,Completed,404.09
P005586,Home & Kitchen,56.19,Second,56.19,U00842,North,Low,Refunded,1173.25
P000394,Clothing,42.44,Treatment,42.44,U00465,North,High,Completed,635.27
P006576,Home & Kitchen,14.5,Resource,14.5,U01426,North,High,Cancelled,1336.12
P004497,Groceries,72.04,Really,72.04,U01659,North,Medium,Completed,1189.25
P000706,Beauty,52.35,Serve,52.35,U02841,North,Medium,Completed,666.24
P007168,Home & Kitchen,179.97,Close,179.97,U02243,East,Low,Completed,873.39
P003644,Home & Kitchen,85.78,Cause,85.78,U00381,East,Medium,Pending,352.05
P004696,Books,51.05,Design,51.05,U02869,North,Medium,Refunded,410.94
P001537,Groceries,17.25,Hair,17.25,U02808,East,Low,Completed,582.07
P002665,Groceries,164.3,Purpose,164.3,U01926,South,Medium,Pending,880.13
P000616,Home & Kitchen,99.16,Upon,99.16,U02405,North,Medium,Completed,658.21
P004466,Groceries,26.72,First,26.72,U01334,North,Low,Completed,270.63
P000680,Books,65.11,American,65.11,U02198,South,Medium,Completed,1318.47
P004878,Clothing,111.97,Avoid,111.97,U01135,West,Low,Completed,468.01
P007520,Books,240.1,Your,240.1,U02572,West,Medium,Completed,810.45
P003096,Home & Kitchen,163.6,Similar,163.6,U00168,South,High,Completed,768.17
P007147,Clothing,148.99,Baby,148.99,U01036,East,High,Completed,229.17
P002248,Electronics,44.14,And,44.14,U02231,East,Low,Completed,489.5
P005426,Books,98.19,Ask,98.19,U02281,East,High,Completed,882.21
P006609,Electronics,113.09,Arm,113.09,U00449,North,High,Completed,509.16
P005213,Beauty,22.33,Early,22.33,U00130,West,High,Completed,248.64
P005741,Home & Kitchen,102.15,Often,102.15,U01975,North,High,Cancelled,305.98
P004564,Sports,257.48,But,257.48,U00541,South,Low,Completed,595.39
P002704,Groceries,135.88,Again,135.88,U02879,South,Medium,Completed,163.38
P002952,Clothing,19.98,Herself,19.98,,East,Medium,Pending,832.39
P007971,Beauty,61.11,National,61.11,U02681,East,High,Pending,292.27
P002003,Home & Kitchen,90.58,Rich,90.58,U01347,South,Medium,Completed,488.48
P001402,Groceries,23.63,Million,23.63,U00621,East,Medium,Completed,824.62
P005978,Clothing,216.17,Memory,216.17,U01014,South,Medium,Completed,540.37
P006768,Electronics,66.76,Will,66.76,U02325,East,Low,Completed,636.06
P005934,Home & Kitchen,80.85,Rock,80.85,U00100,South,Low,Completed,573.41
P004419,Clothing,131.67,Skin,131.67,U01579,South,Medium,Cancelled,558.61
P002452,Electronics,65.25,Force,65.25,U01129,South,High,Completed,663.02
P005974,Beauty,136.33,White,136.33,U00116,East,High,Completed,1430.33
P000226,Sports,98.3,Movement,98.3,U01688,South,Low,Completed,1051.9
P000535,Electronics,27.07,Gun,27.07,U02305,South,High,Completed,884.39
P002832,Electronics,84.45,Which,84.45,U01381,East,Low,Completed,761.12
P003249,Beauty,20.51,Team,20.51,U00358,North,Low,Pending,573.57
P004710,Beauty,102.76,Page,102.76,U01821,East,Low,Completed,525.0
P001642,Clothing,18.82,Garden,18.82,U01798,East,High,Completed,311.09
P002133,Books,21.7,Politics,21.7,U01743,South,High,Completed,1016.97
P002809,Books,87.89,Test,87.89,U02275,East,Low,Completed,924.08
P001074,Clothing,20.79,Time,20.79,,West,Low,Completed,1410.61
P001413,Sports,75.24,Girl,75.24,U00977,West,Medium,Completed,1471.41
P005724,Books,46.5,Customer,46.5,U00956,East,Low,Completed,665.86
P002866,Electronics,141.5,Identify,141.5,U01163,West,Low,Completed,912.54
P005574,Electronics,102.98,Five,102.98,U01845,North,Low,Cancelled,237.7
P007723,Home & Kitchen,157.74,Market,157.74,U01684,East,Medium,Completed,692.21
P003065,Books,129.74,Modern,129.74,U02026,West,Medium,Completed,501.39
P005074,Books,118.67,Hand,118.67,U01881,South,Medium,Completed,1101.23
P006485,Books,40.27,Research,40.27,U02991,West,Medium,Completed,821.1
P001504,Home & Kitchen,134.86,Will,134.86,U01188,South,High,Pending,798.03
P007096,Beauty,107.64,Site,107.64,U00178,West,Medium,Completed,334.19
P003961,Books,42.51,Even,42.51,U00412,East,Medium,Completed,1234.34
P007338,Groceries,149.82,Although,149.82,U01171,North,High,Completed,829.29
P000214,Beauty,25.02,Everyone,25.02,U01562,West,High,Pending,1107.51
P001032,Books,143.57,Box,143.57,U01631,South,High,Completed,1341.82
P004899,Electronics,40.92,Character,40.92,,East,Medium,Cancelled,308.25
P003435,Beauty,95.91,Maybe,95.91,U01617,North,Low,Completed,1897.68
P002146,Beauty,53.65,Group,53.65,U02178,West,Medium,Completed,1460.82
P001517,Sports,54.18,Grow,54.18,U00353,South,Low,Completed,578.73
P004656,Books,36.86,Discover,36.86,U00462,East,High,Completed,296.27
P001638,Books,75.99,Firm,75.99,U02870,East,High,Completed,1210.16
P006720,Sports,7.99,Both,7.99,U01607,East,Medium,Completed,813.6
P002045,Books,62.61,Law,62.61,U00749,South,Medium,Refunded,630.86
P005655,Electronics,53.62,Box,53.62,U01943,West,High,Completed,458.23
P004793,Sports,148.71,Federal,148.71,U02400,North,High,Completed,1028.31
P002655,Sports,48.65,Land,48.65,U01747,West,High,Completed,906.11
P003495,Groceries,111.01,Today,111.01,U01856,South,Medium,Completed,1092.07
P006066,Sports,55.09,Treatment,55.09,U00991,East,High,Completed,306.41
P007381,Home & Kitchen,22.24,Receive,22.24,U01627,South,High,Completed,1189.58
P004333,Groceries,51.37,Person,51.37,U02902,East,High,Completed,1367.96
P001528,Home & Kitchen,110.31,People,110.31,U00274,East,High,Completed,949.61
P005035,Books,240.32,Include,240.32,U01201,South,Low,Completed,758.09
