item_id,order_id,product_id,quantity,unit_price,discount_percent
5639,1892,515,1,27795.94,81.5
5640,1893,137,2,16814.81,20.74
5641,1893,197,6,26096.82,12.13
5642,1893,255,3,26860.73,16.34
5643,1893,487,3,24218.08,22.66
5644,1893,241,2,27648.58,6.3
5645,1894,255,-2,20002.97,20.41
5646,1895,172,6,56551.53,24.5
5647,1895,521,3,52251.22,18.55
5648,1895,538,2,31405.1,81.42
5649,1895,16,1,43941.91,24.98
5650,1895,169,6,43606.91,5.65
5651,1896,355,6,46398.48,7.87
5652,1897,318,5,29330.63,43.98
5653,1897,466,2,31753.02,58.57
5654,1897,4,2,25407.38,29.22
5655,1897,293,1,15111.63,4.24
5656,1898,467,5,9920.77,1.7
5657,1898,183,6,50845.59,85.3
5658,1898,273,4,3875.14,2.3
5659,1898,12,4,6760.89,33.36
5660,1899,163,5,40133.07,17.25
5661,1899,47,2,33359.76,0.97
5662,1899,488,1,18815.42,92.35
5663,1899,81,1,17792.3,14.47
5664,1899,529,6,5370.69,28.32
5665,1900,308,2,51576.77,10.21
5666,1900,336,5,47649.41,22.38
5667,1900,88,1,24698.74,69.03
5668,1901,205,6,24037.04,44.65
5669,1901,239,3,19601.99,9.51
5670,1901,525,-6,58958.79,36.59
5671,1901,422,4,1278.85,43.52
5672,1902,492,2,18605.39,27.4
5673,1902,498,3,26048.71,1.94
5674,1902,520,3,55050.8,20.06
5675,1902,102,2,44118.81,52.07
5676,1903,388,2,36102.89,73.18
5677,1904,101,4,2168.86,17.49
5678,1904,210,2,57219.52,8.41
5679,1904,149,2,15990.34,0.78
5680,1905,101,5,23053.2,56.65
5681,1905,163,6,39563.03,24.02
5682,1905,18,2,59804.87,55.24
5683,1905,372,3,47142.7,69.44
5684,1905,50,5,17655.38,3.24
5685,1906,217,2,6849.22,92.36
5686,1906,3,6,16168.39,49.39
5687,1906,28,1,24058.86,17.19
5688,1906,438,1,48603.23,14.06
5689,1906,178,2,56761.29,16.95
5690,1907,215,2,22463.14,16.76
5691,1907,371,5,43199.93,29.45
5692,1908,280,6,54656.66,25.37
5693,1909,458,4,31958.33,5.2
5694,1909,509,5,17484.49,16.1
5695,1909,93,1,22586.14,0.12
5696,1910,442,6,54382.22,7.57
5697,1910,292,4,59098.09,6.45
5698,1910,450,5,9597.81,29.36
5699,1910,237,2,46693.51,16.24
5700,1910,145,4,544.82,28.3
5701,1911,454,4,16458.02,34.42
5702,1912,307,3,34783.7,8.04
5703,1912,35,3,45312.08,37.42
5704,1912,396,5,22205.77,22.6
5705,1912,330,6,27029.04,80.91
5706,1912,187,4,32670.22,32.22
5707,1913,29,3,131.8,28.17
5708,1913,439,-2,11791.84,13.31
5709,1913,434,1,51966.73,14.28
5710,1913,183,3,35109.49,11.72
5711,1914,532,1,25556.16,5.13
5712,1914,244,5,30572.03,47.39
5713,1915,5,1,7849.57,11.5
5714,1915,514,6,35643.56,5.87
5715,1915,527,3,29517.74,4.96
5716,1915,187,2,46734.97,84.59
5717,1915,176,-5,18977.34,79.53
5718,1916,174,5,47898.1,25.13
5719,1916,491,5,34280.58,15.76
5720,1917,257,4,13998.73,8.99
5721,1917,217,-5,38963.03,0.96
5722,1917,173,2,32095.8,23.61
5723,1918,389,5,17691.81,51.01
5724,1919,379,3,11288.52,15.31
5725,1919,166,4,1390.0,18.7
5726,1919,52,4,17456.29,10.96
5727,1919,335,4,59545.18,7.04
5728,1919,120,3,30099.13,14.14
5729,1920,22,3,25621.79,68.96
5730,1920,109,3,41949.08,27.94
5731,1920,150,6,55273.57,14.71
5732,1921,320,6,53264.0,9.72
5733,1921,189,4,34933.38,26.09
5734,1921,348,4,28117.03,81.23
5735,1922,238,3,24156.61,34.93
5736,1923,118,2,759.19,63.13
5737,1923,482,3,57741.21,19.37
5738,1924,431,6,28030.09,6.43
5739,1924,254,3,54102.95,84.41
5740,1924,113,6,30063.46,18.35
5741,1924,279,5,6969.17,71.0
5742,1925,344,2,39285.98,16.46
5743,1925,121,3,13158.35,7.92
5744,1925,488,-6,5661.52,26.72
5745,1926,5,4,9961.14,27.14
5746,1927,394,3,34156.61,2.41
5747,1927,356,5,39414.43,57.93
5748,1928,339,3,14382.42,27.09
5749,1928,334,1,53903.83,60.24
5750,1928,67,3,35709.34,99.54
5751,1928,461,5,31518.29,2.08
5752,1928,116,1,19619.72,2.8
5753,1929,222,4,45523.44,38.48
5754,1929,193,1,50174.82,4.82
5755,1929,196,-3,33879.17,0.81
5756,1929,88,4,31001.95,44.74
5757,1929,408,1,26552.58,9.8
5758,1930,167,3,29977.52,10.62
5759,1930,27,3,11822.4,52.52
5760,1930,392,6,44002.13,88.44
5761,1931,262,5,8951.36,15.52
5762,1931,474,5,532.81,23.92
5763,1932,385,5,37727.89,49.05
5764,1932,245,5,44341.08,96.48
5765,1932,181,2,55073.1,2.55
5766,1932,61,6,37357.57,73.77
5767,1932,83,4,52973.51,16.37
5768,1933,515,3,26140.68,29.14
5769,1933,273,1,39541.35,97.88
5770,1933,319,5,24736.48,5.51
5771,1933,130,3,21068.75,98.47
5772,1934,362,5,36955.2,2.0
5773,1934,90,6,1780.29,28.71
5774,1934,401,3,38727.95,57.15
5775,1934,66,2,55424.92,10.95
5776,1934,261,3,54205.48,24.5
5777,1935,50,4,24198.8,15.17
5778,1935,469,3,10985.99,7.22
5779,1936,493,4,20895.26,3.07
5780,1936,506,2,45450.59,13.13
5781,1936,10,2,19705.06,18.72
5782,1937,50,1,25165.11,85.65
5783,1937,106,5,21551.69,0.04
5784,1937,143,4,57494.91,41.67
5785,1937,150,3,50288.41,79.3
5786,1937,471,4,20194.44,28.13
5787,1938,6,2,50884.38,27.21
5788,1938,85,1,51748.19,1.29
5789,1938,132,6,44079.58,45.32
5790,1938,219,5,59347.97,6.6
5791,1939,80,3,41854.61,85.01
5792,1940,472,2,46621.27,93.36
5793,1940,348,2,17332.57,34.46
5794,1941,425,1,11726.97,21.56
5795,1941,260,2,9742.88,29.46
5796,1941,373,6,2876.09,51.19
5797,1941,534,1,49435.9,10.03
5798,1941,479,4,48766.85,26.93
5799,1942,103,5,57763.31,8.71
5800,1942,183,6,34545.12,90.15
5801,1942,107,3,42577.2,26.48
5802,1943,398,2,50013.83,12.28
5803,1943,386,2,18373.7,97.15
5804,1943,155,6,37960.44,10.22
5805,1943,353,3,48630.08,5.18
5806,1944,49,2,58684.11,96.79
5807,1945,94,2,39757.92,79.94
5808,1945,413,6,5159.97,18.61
5809,1945,395,6,55078.71,31.67
5810,1945,319,5,45142.31,79.35
5811,1946,218,6,2943.28,20.95
5812,1946,57,1,5696.59,25.05
5813,1946,432,2,4759.8,3.44
5814,1946,483,6,23602.42,33.15
5815,1946,440,6,18749.26,38.71
5816,1947,548,1,50527.59,47.22
5817,1947,411,6,27616.56,15.88
5818,1947,355,5,44295.5,34.05
5819,1947,92,2,16144.73,26.01
5820,1948,504,4,43533.99,13.88
5821,1949,323,5,33292.33,42.37
5822,1949,320,1,39405.32,68.37
5823,1949,219,3,34959.75,26.13
5824,1949,361,1,24431.97,7.96
5825,1950,124,2,16067.43,57.3
5826,1950,162,3,47363.03,9.06
5827,1950,149,3,47131.27,61.93
5828,1950,168,6,58241.35,26.25
5829,1951,377,4,44601.99,13.25
5830,1952,492,1,47379.07,23.43
5831,1953,133,1,8025.11,10.55
5832,1953,452,3,55437.53,4.42
5833,1953,413,3,46718.91,13.24
5834,1953,289,1,47658.95,25.82
5835,1953,407,2,37250.49,16.85
5836,1954,219,4,9737.91,10.31
5837,1954,262,2,49022.34,65.93
5838,1955,195,6,55097.56,44.24
5839,1955,162,5,31980.02,10.19
5840,1955,530,3,30615.1,68.47
5841,1955,86,3,27690.32,11.86
5842,1955,523,6,4376.78,21.19
5843,1956,166,2,49709.28,9.15
5844,1956,474,3,49552.87,70.95
5845,1956,182,3,27198.26,3.5
5846,1956,318,3,45000.57,26.16
5847,1957,291,1,8622.58,61.71
5848,1957,342,6,38858.04,16.8
5849,1957,4,2,58316.88,26.28
5850,1958,58,5,1525.67,4.56
5851,1958,533,2,2470.98,27.68
5852,1959,512,4,46976.13,24.6
5853,1960,544,4,26957.16,93.03
5854,1960,207,-6,56708.5,14.63
5855,1960,163,3,17688.74,5.56
5856,1960,169,6,21067.29,11.53
5857,1961,223,3,11415.28,33.81
5858,1962,204,4,13436.91,47.56
5859,1962,443,3,17976.7,62.98
5860,1962,265,3,11090.35,72.71
5861,1963,506,3,58843.21,39.66
5862,1963,185,6,54386.76,16.55
5863,1963,20,3,21172.33,38.75
5864,1964,292,2,3321.54,98.53
5865,1964,377,5,34735.81,95.19
5866,1964,15,2,49598.62,16.77
5867,1964,362,6,52601.67,15.85
5868,1964,536,1,37982.5,76.88
5869,1965,543,3,44082.16,17.47
5870,1965,353,2,25572.31,26.04
5871,1966,443,2,1169.9,14.9
5872,1967,143,6,38273.35,18.32
5873,1967,30,5,47209.08,13.28
5874,1967,47,5,36165.91,22.03
5875,1968,86,5,20949.53,22.23
5876,1968,49,3,49472.0,13.41
5877,1968,269,3,18568.01,14.98
5878,1968,521,1,40825.01,27.22
5879,1968,379,5,48906.73,25.41
5880,1969,332,6,36631.56,4.01
5881,1970,205,4,34980.95,11.94
5882,1971,289,6,786.87,29.33
5883,1971,15,5,46490.8,9.14
5884,1971,316,3,48641.92,95.45
5885,1971,490,5,28089.38,11.4
5886,1971,414,4,26062.16,44.46
5887,1972,385,2,6169.63,39.71
5888,1972,452,6,6900.62,24.15
5889,1972,352,3,22354.43,9.32
5890,1972,430,4,31377.0,54.76
5891,1973,417,6,10479.95,12.26
5892,1973,254,-1,39515.66,16.7
5893,1973,280,2,47118.32,23.19
5894,1974,79,1,2822.21,45.34
5895,1974,55,3,42046.1,31.33
5896,1974,87,4,5878.82,24.34
5897,1975,194,1,4157.53,80.37
5898,1975,513,5,51364.88,0.26
5899,1976,511,1,27734.43,10.89
5900,1977,198,2,10789.99,46.18
5901,1977,420,2,52688.44,24.72
5902,1977,296,6,24400.87,3.95
5903,1978,496,6,27600.85,75.39
5904,1979,119,6,1625.35,28.26
5905,1979,536,2,58441.98,8.3
5906,1980,451,1,34217.66,20.65
5907,1980,369,5,19398.44,17.86
5908,1981,142,5,215.39,13.52
5909,1982,430,6,58175.63,8.28
5910,1982,136,3,52535.12,24.23
5911,1983,57,3,14142.77,18.17
5912,1983,271,4,1171.93,0.63
5913,1983,294,5,51860.45,51.76
5914,1983,467,1,1075.19,5.17
5915,1984,550,6,8421.3,31.41
5916,1984,9,3,36616.18,95.26
5917,1984,432,1,32901.18,2.09
5918,1984,494,3,49174.85,27.15
5919,1985,234,4,18367.7,7.14
5920,1985,171,4,30993.47,28.02
5921,1986,261,5,35732.58,20.08
5922,1987,220,2,56372.24,75.43
5923,1987,197,4,35063.77,1.36
5924,1988,522,4,56207.5,7.2
5925,1989,457,6,51340.94,26.0
5926,1989,326,6,18185.02,4.63
5927,1990,53,3,54497.17,19.11
5928,1991,270,6,41005.83,0.96
5929,1991,261,4,51594.55,5.22
5930,1991,170,2,26333.05,22.23
5931,1991,180,6,54285.86,1.57
5932,1992,253,1,27331.82,43.47
5933,1993,495,5,54298.36,21.82
5934,1993,373,6,50445.04,33.24
5935,1993,520,2,29979.14,28.99
5936,1993,365,2,43429.68,17.76
5937,1994,58,5,40774.75,22.86
5938,1994,335,5,56352.81,3.59
5939,1994,448,6,2730.59,12.02
5940,1995,37,2,8056.59,12.8
5941,1995,362,4,53887.62,1.63
5942,1995,163,4,41629.62,1.91
5943,1996,329,4,17727.73,11.19
5944,1996,339,4,18289.54,69.17
5945,1996,341,5,33862.88,70.93
5946,1996,401,1,29343.23,26.89
5947,1997,54,5,13224.76,0.06
5948,1997,241,1,13538.92,53.34
5949,1997,19,1,42440.79,0.55
5950,1997,170,2,11727.75,6.89
5951,1997,294,1,22213.71,82.69
5952,1998,452,1,42701.34,69.44
5953,1998,226,3,30940.11,27.26
5954,1999,111,2,38564.42,83.36
5955,1999,511,5,35467.15,7.06
5956,1999,374,6,50649.2,87.42
5957,1999,474,1,25231.02,95.13
5958,1999,234,4,54647.74,23.05
5959,2000,66,4,38977.06,28.47
5960,2000,397,6,52411.19,82.54
5961,2000,70,5,32787.92,10.58
5962,2000,264,3,26477.05,9.69
5963,2000,403,4,44218.93,22.41
5964,2001,507,2,1088.36,73.17
5965,2001,139,2,54388.89,11.46
5966,2001,346,3,10165.11,21.89
5967,2001,516,6,4235.54,26.64
5968,2001,309,3,23227.33,7.02
5969,2002,428,4,47698.0,13.95
5970,2002,474,4,34352.73,12.22
5971,2003,194,6,54393.8,75.96
5972,2003,309,1,47564.37,69.07
5973,2003,404,5,46899.46,14.69
5974,2004,298,5,29900.49,11.69
5975,2004,411,1,45392.36,27.42
5976,2004,163,5,5214.93,3.2
5977,2004,129,6,14263.7,29.76
5978,2005,161,1,29131.63,6.23
5979,2005,419,2,3487.36,18.73
5980,2005,209,2,9090.3,26.22
5981,2005,489,6,22212.24,10.5
5982,2005,257,3,54739.72,13.31
5983,2006,179,6,27636.79,13.67
5984,2006,298,1,23576.97,56.85
5985,2006,290,5,7627.49,77.18
5986,2006,449,1,25801.38,26.06
5987,2007,464,1,7941.65,18.15
5988,2007,385,2,32721.86,23.14
5989,2008,30,2,56560.2,6.52
5990,2008,72,6,6787.91,2.25
5991,2008,182,2,23387.54,32.46
5992,2008,513,6,12066.68,13.05
5993,2008,79,5,17507.47,5.5
5994,2009,189,2,41859.21,26.54
5995,2009,513,2,58817.41,15.01
5996,2009,261,6,17568.65,11.92
5997,2009,29,4,47938.87,6.19
5998,2009,102,2,29462.63,7.99
5999,2010,222,4,53442.54,24.07
6000,2010,487,5,44232.95,59.55
6001,2010,359,4,36920.6,2.99
6002,2010,83,3,4190.24,50.88
6003,2010,219,3,44983.77,78.94
6004,2011,94,3,32420.14,10.41
6005,2011,269,5,41671.19,87.91
6006,2011,41,1,21878.33,45.28
6007,2012,486,6,19320.83,17.47
6008,2012,169,5,43100.46,15.65
6009,2012,143,2,10207.65,28.54
6010,2012,348,5,55762.99,7.42
6011,2012,484,1,19100.16,25.14
6012,2013,481,5,40051.37,16.91
6013,2013,451,4,4921.42,0.45
6014,2013,153,4,45310.94,8.97
6015,2013,244,5,50179.3,13.77
6016,2014,140,4,999.45,28.57
6017,2014,174,6,18292.04,71.78
6018,2014,115,5,56642.61,33.29
6019,2014,512,6,44872.72,30.08
6020,2015,184,3,2133.34,83.74
6021,2015,130,2,54168.48,48.76
6022,2015,230,3,59517.08,5.68
6023,2016,249,1,39700.76,7.89
6024,2016,48,3,6384.0,19.15
6025,2016,359,4,55763.35,96.84
6026,2016,260,5,15839.38,92.43
6027,2016,402,1,15131.81,29.2
6028,2017,184,4,31701.33,18.16
6029,2018,344,2,35467.7,29.83
6030,2018,518,5,25608.71,19.05
6031,2018,328,5,4775.17,28.73
6032,2019,457,2,38462.91,22.94
6033,2019,293,3,17181.99,20.45
6034,2019,311,1,31302.87,10.26
6035,2019,487,3,30500.31,54.03
6036,2019,199,3,17086.28,6.95
6037,2020,478,3,57594.09,9.65
6038,2020,374,3,27291.18,27.91
6039,2021,393,4,37475.99,16.19
6040,2021,166,3,59226.66,0.8
6041,2021,400,5,23942.94,12.67
6042,2022,419,6,18613.07,25.86
6043,2022,41,2,19803.79,6.32
6044,2022,410,5,48142.14,8.89
6045,2023,255,3,41178.62,28.08
6046,2023,159,6,578.26,11.81
6047,2023,367,4,15595.48,27.48
6048,2023,293,1,1374.07,53.69
6049,2023,524,-1,1273.12,22.43
6050,2024,420,5,49517.27,9.25
6051,2024,93,5,34862.85,97.29
6052,2024,478,2,41717.47,10.37
6053,2024,14,2,36573.93,76.45
6054,2025,64,2,34476.45,20.13
6055,2025,88,2,59205.95,4.69
6056,2025,158,4,35581.3,22.36
6057,2026,385,2,36401.63,6.38
6058,2027,113,6,45093.8,1.33
6059,2028,473,1,17831.51,11.26
6060,2028,301,5,44627.59,54.76
6061,2028,316,2,8008.51,11.53
6062,2028,406,3,13653.01,11.32
6063,2029,502,3,1886.25,19.12
6064,2030,357,4,43996.32,11.54
6065,2030,108,6,11301.94,18.29
6066,2030,306,4,52697.04,3.92
6067,2030,110,5,9645.81,20.87
6068,2031,221,6,1106.02,65.77
6069,2031,369,6,48559.76,67.67
6070,2031,376,6,7838.37,90.09
6071,2031,365,5,56631.22,57.24
6072,2032,279,3,37450.79,25.62
6073,2032,500,6,34099.12,14.78
6074,2032,60,-1,2350.75,15.13
6075,2033,2,6,1428.15,13.14
6076,2033,463,2,6049.46,1.02
6077,2033,75,4,36564.22,8.09
6078,2033,253,1,33118.74,17.53
6079,2034,444,2,37078.11,19.3
6080,2034,530,3,5768.22,34.72
6081,2034,393,4,36073.4,21.65
6082,2035,34,3,38802.83,24.03
6083,2035,477,5,59471.03,5.64
6084,2035,10,5,34589.3,26.56
6085,2035,390,1,21924.51,30.42
6086,2036,24,2,41257.17,3.89
6087,2036,41,2,21780.42,15.76
6088,2036,314,6,33554.25,81.9
6089,2036,534,2,20304.32,23.53
6090,2037,543,2,40841.08,95.08
6091,2037,216,1,53757.14,12.72
6092,2037,467,3,56948.58,5.62
6093,2038,335,1,29750.08,24.42
6094,2038,303,1,1274.8,6.49
6095,2038,88,1,2689.34,24.53
6096,2038,323,5,14560.42,66.36
6097,2038,170,4,3385.12,14.42
6098,2039,516,3,40272.69,35.15
6099,2039,299,4,31401.97,10.99
6100,2039,540,4,53177.55,14.15
6101,2039,402,2,20542.48,21.02
6102,2040,134,3,8343.28,84.76
6103,2040,418,1,3575.27,10.66
6104,2040,452,2,6228.47,54.75
6105,2041,295,2,43897.01,19.94
6106,2042,511,2,17464.72,38.33
6107,2042,461,2,45288.91,27.6
6108,2042,226,3,12324.59,6.0
6109,2042,124,3,58968.47,6.53
6110,2043,328,2,48251.1,9.0
6111,2043,550,6,51400.69,17.6
6112,2043,365,1,38243.02,14.68
6113,2043,522,-6,14766.14,15.31
6114,2044,541,6,41660.6,19.13
6115,2044,106,2,31488.62,12.25
6116,2044,275,4,37481.29,0.71
6117,2045,81,3,2697.76,24.2
6118,2045,102,6,33787.94,22.66
6119,2045,356,4,5275.01,18.25
6120,2045,362,1,44065.82,3.78
6121,2046,9,5,7100.88,5.06
6122,2046,82,3,23481.79,87.64
6123,2046,191,1,24286.46,14.44
6124,2046,425,-5,16013.24,15.22
6125,2047,129,1,173.57,24.73
6126,2047,69,4,2026.8,14.22
6127,2047,305,2,57011.52,83.18
6128,2047,459,1,14481.59,98.17
6129,2048,521,4,57313.47,97.07
6130,2048,63,1,46530.71,5.74
6131,2048,333,6,59143.81,81.3
6132,2049,538,6,53307.87,0.48
6133,2050,507,5,12633.36,31.95
6134,2051,371,5,58349.52,29.23
6135,2051,195,-4,55851.52,5.79
6136,2051,112,1,39112.2,27.97
6137,2052,7,3,29019.35,25.08
6138,2052,461,4,37833.25,40.9
6139,2052,422,6,5380.16,27.14
6140,2053,289,4,46884.52,13.22
6141,2053,9,5,43791.72,99.19
6142,2054,338,1,9780.78,29.38
6143,2054,549,-6,5838.54,12.71
6144,2054,309,4,7677.1,59.06
6145,2055,261,1,35366.09,14.66
6146,2055,278,6,43980.77,75.82
6147,2055,360,5,25011.45,8.86
6148,2056,106,2,52535.15,29.93
6149,2056,20,2,27665.85,21.08
6150,2056,532,3,27429.88,29.57
6151,2056,263,4,57974.23,19.52
6152,2057,170,3,52108.32,2.63
6153,2057,166,2,26812.13,19.19
6154,2058,198,2,29579.86,92.78
6155,2059,348,5,52798.93,21.85
6156,2060,167,1,53312.54,29.37
6157,2060,187,1,18392.74,6.44
6158,2061,137,2,32745.17,16.59
6159,2061,49,3,50622.04,3.29
6160,2061,193,1,18900.96,7.2
6161,2062,413,4,38431.53,87.14
6162,2062,387,5,37406.65,7.09
6163,2063,492,3,43572.49,16.16
6164,2063,329,4,11474.39,17.45
6165,2063,117,2,5415.6,15.76
6166,2063,226,4,57022.13,7.32
6167,2063,318,3,30777.71,8.17
6168,2064,266,5,36374.9,0.17
6169,2064,116,3,15623.34,2.12
6170,2064,389,6,15713.22,87.13
6171,2065,277,3,10971.82,14.47
6172,2065,506,6,43164.96,26.74
6173,2065,407,4,13616.15,51.35
6174,2066,375,5,18188.49,12.66
6175,2066,424,3,41573.75,70.5
6176,2066,169,2,35676.04,14.61
6177,2067,351,5,24556.34,10.92
6178,2068,86,2,17982.03,38.19
6179,2068,172,5,34928.82,6.14
6180,2068,280,5,40367.5,3.03
6181,2068,224,3,13501.18,6.4
6182,2069,164,2,44039.64,20.65
6183,2069,49,5,41420.62,7.91
6184,2069,532,4,26266.17,13.51
6185,2070,4,1,58542.3,7.6
6186,2070,469,1,59111.5,60.28
6187,2071,517,6,41222.61,10.29
6188,2072,474,1,35019.61,17.57
6189,2072,275,3,41926.26,9.55
6190,2072,22,1,54916.82,39.05
6191,2072,360,3,53650.76,29.66
6192,2072,279,1,50096.89,9.87
6193,2073,224,6,27228.09,90.87
6194,2073,472,5,7083.11,64.6
6195,2073,31,5,15387.55,75.78
6196,2073,119,2,21590.3,17.09
6197,2073,51,6,38418.84,12.01
6198,2074,103,1,572.01,13.27
6199,2074,343,1,40591.74,57.81
6200,2075,19,6,50086.4,74.56
6201,2075,219,5,51150.49,15.03
6202,2075,330,5,29165.31,19.88
6203,2075,286,5,25178.6,28.53
6204,2076,78,2,34212.21,60.23
6205,2076,180,6,30035.35,4.39
6206,2076,83,2,8440.3,96.37
6207,2077,391,1,57228.27,26.53
6208,2077,92,4,19287.39,84.44
6209,2078,520,4,54984.29,28.92
6210,2078,287,6,34166.16,11.79
6211,2079,287,6,43375.29,80.61
6212,2079,527,5,55087.92,29.39
6213,2079,251,4,20043.05,9.21
6214,2079,525,4,47952.58,1.24
6215,2080,78,-6,47100.0,20.64
6216,2080,214,4,37979.63,26.37
6217,2080,129,3,52058.27,22.2
6218,2080,388,4,27020.24,20.24
6219,2081,82,3,32715.44,28.68
6220,2081,479,1,2454.68,10.14
6221,2081,75,3,26102.82,38.55
6222,2081,444,2,58523.53,22.66
6223,2082,147,2,3581.25,75.54
6224,2082,144,1,29575.97,29.02
6225,2083,191,4,54935.39,23.17
6226,2083,32,3,50027.51,27.95
6227,2083,310,2,37825.15,10.41
6228,2083,457,1,36060.96,20.4
6229,2083,221,2,53290.89,20.91
6230,2084,293,3,52952.03,19.86
6231,2085,51,5,55519.73,22.59
6232,2085,484,2,11858.46,17.39
6233,2085,304,6,14448.53,23.19
6234,2086,230,6,56385.63,24.92
6235,2086,90,4,44856.25,5.96
6236,2086,245,6,18020.63,8.52
6237,2086,15,6,36389.1,26.66
6238,2086,20,4,40210.08,10.77
6239,2087,77,1,57344.89,19.84
6240,2088,189,2,37263.51,17.38
6241,2088,169,3,31405.16,19.33
6242,2089,43,1,33616.65,20.65
6243,2089,66,1,13857.46,4.25
6244,2090,308,1,53423.92,12.36
6245,2090,451,5,12286.71,8.08
6246,2090,532,2,29196.91,59.81
6247,2090,243,3,29806.16,26.29
6248,2091,45,5,11469.62,6.58
6249,2091,160,4,35870.5,29.22
6250,2091,221,2,26733.67,24.3
6251,2091,134,2,54026.36,74.74
6252,2092,309,3,36454.64,10.64
6253,2092,148,4,25485.44,8.45
6254,2093,480,4,50052.11,18.33
6255,2094,481,4,26331.62,95.71
6256,2095,21,2,29595.29,16.38
6257,2095,309,1,5699.93,9.26
6258,2096,30,5,9087.76,19.06
6259,2097,49,3,28777.15,25.35
6260,2097,397,3,19267.04,79.41
6261,2098,527,1,16530.67,11.2
6262,2098,27,1,38628.51,10.03
6263,2098,44,1,54998.39,3.77
6264,2098,318,1,28814.14,26.69
6265,2098,427,4,49331.77,12.69
6266,2099,165,6,15333.95,23.07
6267,2099,170,2,39161.66,20.5
6268,2100,62,2,28648.69,23.87
6269,2101,326,2,51535.44,17.39
6270,2101,143,3,44523.74,11.1
6271,2102,521,5,30499.91,3.57
6272,2103,390,1,20567.38,80.86
6273,2104,115,3,39892.73,8.59
6274,2104,516,4,43431.61,23.06
6275,2104,155,3,13097.7,19.99
6276,2105,84,3,59133.49,0.32
6277,2105,513,4,9204.76,16.06
6278,2105,122,1,35832.46,18.37
6279,2106,258,2,48878.61,26.15
6280,2106,246,6,44492.36,10.09
6281,2106,454,5,39495.23,26.74
6282,2106,201,1,1180.52,70.67
6283,2106,244,4,40483.78,20.88
6284,2107,379,6,19585.09,20.5
6285,2107,67,5,26142.6,1.34
6286,2107,218,6,43764.25,15.19
6287,2107,189,2,431.86,23.65
6288,2108,62,1,26532.97,83.24
6289,2108,103,6,12254.45,35.94
6290,2108,32,6,51002.25,25.91
6291,2108,226,3,29709.37,81.72
6292,2109,385,1,38498.45,13.47
6293,2109,103,5,50365.57,53.97
6294,2109,190,5,2394.37,14.54
6295,2109,163,4,16115.19,15.92
6296,2109,262,4,38739.56,15.5
6297,2110,140,1,56235.14,83.4
6298,2110,235,4,6721.85,13.95
6299,2110,355,5,17887.39,23.25
6300,2111,293,6,11295.92,12.48
6301,2111,503,6,37097.89,4.52
6302,2111,480,3,4923.01,11.0
6303,2112,6,6,765.38,62.35
6304,2112,258,5,54260.94,15.35
6305,2112,364,2,31038.28,22.05
6306,2112,194,6,57109.98,26.32
6307,2113,147,-5,58820.86,10.63
6308,2114,228,5,7058.14,49.16
6309,2115,480,1,54386.26,30.57
6310,2115,448,6,14133.21,21.33
6311,2115,173,3,38088.48,10.1
6312,2116,22,2,31741.66,2.92
6313,2116,528,4,56857.58,17.44
6314,2116,152,3,32169.3,14.72
6315,2117,497,3,20986.64,53.4
6316,2117,125,4,49027.61,91.19
6317,2118,455,2,45882.59,14.44
6318,2118,182,3,14420.05,14.31
6319,2118,54,6,9682.72,54.96
6320,2118,215,5,22065.72,4.96
6321,2118,171,6,7329.13,15.13
6322,2119,550,6,5665.4,51.62
6323,2119,25,6,13603.33,25.1
6324,2119,334,5,34435.34,14.92
6325,2120,547,6,56838.73,20.19
6326,2121,304,4,4394.38,40.91
6327,2121,40,2,15711.93,72.38
6328,2122,61,6,17518.39,27.04
6329,2122,173,1,38832.02,13.63
6330,2122,330,1,3485.41,7.55
6331,2122,356,2,39741.1,26.49
6332,2123,440,6,6394.32,59.34
6333,2123,425,5,55228.61,13.43
6334,2123,370,3,16581.69,25.7
6335,2123,140,5,36285.99,0.53
6336,2123,546,4,58989.08,20.69
6337,2124,426,2,56880.06,5.42
6338,2124,296,3,3276.91,86.4
6339,2125,337,2,53112.81,11.78
6340,2125,544,2,3076.84,20.64
6341,2125,212,4,15925.67,20.01
6342,2125,22,4,19611.68,40.0
6343,2125,264,5,2866.12,15.23
6344,2126,287,3,36821.67,11.73
6345,2126,4,4,36005.87,21.9
6346,2126,217,6,20224.29,80.03
6347,2126,209,6,9058.3,4.01
6348,2127,466,4,3784.6,6.53
6349,2127,84,1,26412.48,14.24
6350,2127,539,6,27509.72,13.44
6351,2127,162,3,48699.19,48.65
6352,2128,25,3,13508.41,21.94
6353,2128,287,4,56843.16,20.88
6354,2129,472,2,16466.31,19.76
6355,2129,409,1,13324.99,46.57
6356,2130,178,5,12352.74,25.91
6357,2130,213,2,4547.78,13.61
6358,2130,222,1,8604.15,25.82
6359,2130,79,5,13270.59,3.51
6360,2130,486,1,41165.74,18.74
6361,2131,307,4,48353.95,62.02
6362,2131,308,4,15736.46,22.89
6363,2132,168,4,54472.43,18.29
6364,2132,240,1,34449.28,17.09
6365,2132,409,5,23058.6,26.46
6366,2132,102,6,27230.79,18.71
6367,2132,398,4,22391.72,12.09
6368,2133,464,3,15484.33,8.27
6369,2134,523,5,5953.69,27.48
6370,2134,237,5,367.79,19.26
6371,2135,13,6,55013.81,41.42
6372,2135,510,1,15732.2,16.57
6373,2135,495,1,55385.44,17.09
